listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
122179,Cirque d'hiver / Marais/ Republique,612687,2011-05-22,"Paris, Ile-de-France, France",,,1,t,2,t,t,Temple,,Paris,48.86541,2.36491,Entire apartment,Entire place,3,1,"[""Pocket wifi"", ""Dishwasher"", ""Essentials"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Iron"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""First aid kit"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Cable TV"", ""Paid parking off premises"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Carbon monoxide alarm""]",90,4,45,96,10,10,10,10,10,10,f
124148,Peaceful room w private badroom Boccea/Casalotti,619502,2011-05-24,"Rome, Lazio, Italy",,,,f,1,t,t,XIII Aurelia,,Rome,41.91556,12.37333,Private room in apartment,Private room,1,1,"[""Free parking on premises"", ""Dishes and silverware"", ""Elevator"", ""Freezer"", ""Washer"", ""Dedicated workspace"", ""Patio or balcony"", ""Dining table"", ""Cooking basics"", ""Bathtub"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Hot water"", ""Iron"", ""Bed linens"", ""Kitchen"", ""Heating""]",26,30,1125,80,10,8,10,10,8,8,f
125484,Exclusive Terrace Piazza Argentina,316068,2010-12-11,"Rome, Lazio, Italy",within an hour,1,1,t,44,t,t,I Centro Storico,,Rome,41.8947,12.47684,Entire apartment,Entire place,2,1,"[""Dedicated workspace"", ""Microwave"", ""Hangers"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Cooking basics"", ""Stove"", ""Wifi"", ""Shower gel"", ""Hair dryer"", ""Kitchen"", ""Heating"", ""Laundromat nearby"", ""TV"", ""Patio or balcony"", ""Air conditioning"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Cable TV"", ""Elevator"", ""Shampoo"", ""Essentials"", ""Bed linens""]",79,3,730,97,10,9,10,10,10,10,t
126816,Gorgeous Upper West Side Apartment,620288,2011-05-24,"New York, New York, United States",,,,f,1,t,t,Upper West Side,Manhattan,New York,40.79918,-73.96607,Private room in apartment,Private room,1,1,"[""Smoke alarm"", ""Washer"", ""TV"", ""Dryer"", ""Fire extinguisher"", ""Cable TV"", ""Wifi"", ""Elevator"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]",85,30,730,73,7,6,9,9,10,9,f
130225,Room in a modern home.,641487,2011-05-30,"Istanbul, Istanbul, Turkey",,,,f,1,t,t,Kadikoy,,Istanbul,40.97618,29.04442,Private room in apartment,Private room,2,1,"[""Washer"", ""Kitchen"", ""Cable TV"", ""Wifi""]",370,1,14,100,10,10,10,10,10,10,f
130970,Bright Private Room Close to the City,644516,2011-05-30,"Redfern, New South Wales, Australia",within an hour,1,0.97,t,2,t,t,Sydney,,Sydney,-33.89338,151.20406,Private room in townhouse,Private room,2,1,"[""Indoor fireplace"", ""Patio or balcony"", ""Garden or backyard"", ""Lockbox"", ""Bed linens"", ""Shampoo"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Iron"", ""Luggage dropoff allowed"", ""Essentials"", ""Cooking basics"", ""Cable TV"", ""Extra pillows and blankets"", ""Kitchen"", ""Refrigerator"", ""Dishwasher"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Microwave"", ""BBQ grill"", ""Hot water"", ""Free street parking"", ""Dedicated workspace"", ""Dishes and silverware"", ""Hangers"", ""Wifi"", ""Smoke alarm""]",55,1,1125,97,10,10,10,10,10,10,f
132516,Forest Hills 1 bedroom with driveway,85330,2010-02-25,"Queens, New York, United States",within an hour,1,0.98,t,4,t,t,Forest Hills,Queens,New York,40.70925,-73.85262,Entire apartment,Entire place,3,1,"[""Refrigerator"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Host greets you"", ""Dryer"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Wifi"", ""Heating"", ""BBQ grill"", ""Patio or balcony"", ""Cooking basics"", ""Stove"", ""Luggage dropoff allowed"", ""Private entrance"", ""Garden or backyard"", ""Carbon monoxide alarm""]",92,3,360,94,10,10,10,10,10,9,f
132994,charmant studio dans le marais,653074,2011-06-01,"Paris, Ile-de-France, France",,,,f,1,t,f,Temple,,Paris,48.8634,2.35826,Entire apartment,Entire place,2,1,"[""Heating"", ""Kitchen"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed""]",90,3,365,92,9,9,9,9,10,9,f
133339,Constantia Villa - Cape Town,654987,2011-06-02,"Cape Town, Western Cape, South Africa",within an hour,1,0.94,t,3,t,t,Ward 77,,Cape Town,-33.93541,18.40407,Private room in villa,Private room,2,1,"[""Hair dryer"", ""Single level home"", ""Hot water"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""Hangers"", ""Ethernet connection"", ""Dishwasher"", ""Patio or balcony"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Essentials"", ""Pool"", ""First aid kit"", ""Bed linens"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Host greets you"", ""Air conditioning"", ""Cable TV"", ""Shampoo"", ""Smoke alarm"", ""Stove"", ""TV"", ""Garden or backyard"", ""Microwave"", ""Iron"", ""Private entrance"", ""Oven"", ""Beach essentials"", ""Indoor fireplace"", ""Washer"", ""Dishes and silverware"", ""Free street parking"", ""Pocket wifi""]",929,3,14,97,10,10,10,10,10,10,f
135051,open space apartament in rome,662417,2011-06-04,IT,,,,f,1,t,f,XII Monte Verde,,Rome,41.88356,12.41777,Private room in apartment,Private room,2,1,"[""Dryer"", ""Washer"", ""TV"", ""Long term stays allowed"", ""Kitchen"", ""Heating""]",65,3,730,,,,,,,,t
135706,Boho Studio,665013,2011-06-04,"New York, New York, United States",,,,f,1,t,t,Chelsea,Manhattan,New York,40.74488,-74.001,Entire apartment,Entire place,1,,"[""Refrigerator"", ""Air conditioning"", ""Kitchen"", ""Oven"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Dryer"", ""Hot water"", ""Long term stays allowed"", ""Bed linens"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Dishwasher"", ""Wifi"", ""Cable TV"", ""Heating"", ""Cooking basics"", ""Stove"", ""Freezer"", ""Laundromat nearby"", ""Sound system"", ""Carbon monoxide alarm""]",112,5,60,96,10,9,10,10,10,10,f
136818,warm family place ..,669517,2011-06-06,TR,,,,f,1,t,f,Kadikoy,,Istanbul,40.98242,29.05151,Private room in apartment,Private room,1,1,"[""Long term stays allowed""]",481,1,730,,,,,,,,f
137112,Quiet Loft  Bastille-P̬re Lachaise,670637,2011-06-06,"Paris, Ile-de-France, France",within an hour,0.78,0.79,f,3,t,t,Popincourt,,Paris,48.85626,2.38844,Entire loft,Entire place,4,1,"[""Cooking basics"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dryer"", ""Coffee maker"", ""Hot water"", ""Refrigerator"", ""Stove"", ""Oven"", ""Wifi"", ""Dishes and silverware"", ""Microwave"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace""]",80,3,365,93,10,9,10,10,10,9,f
137343,"2BR, 2 blocks from Ipanema Beach",671579,2011-06-06,"New York, New York, United States",within an hour,1,1,t,3,t,t,Ipanema,,Rio de Janeiro,-22.98606,-43.19513,Entire apartment,Entire place,4,3,"[""Elevator"", ""Kitchen"", ""Air conditioning"", ""Long term stays allowed"", ""Wifi""]",377,6,365,91,9,9,9,9,10,9,f
138192,Rome Termini station double room,674843,2011-06-07,"Rome, Lazio, Italy",,,1,f,6,t,t,I Centro Storico,,Rome,41.89182,12.50488,Private room in apartment,Private room,2,1,"[""Fire extinguisher"", ""Long term stays allowed"", ""Keypad"", ""First aid kit""]",66,1,730,90,9,10,10,10,9,9,t
139074,Lovely Arc de Triomphe Studio!,4450132,2012-12-20,"Paris, Ile-de-France, France",,,1,f,0,t,t,Passy,,Paris,48.87209,2.29297,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""Cable TV""]",99,28,365,100,10,10,10,10,9,10,f
139889,A summer house in Paris,630305,2011-05-26,"Paris, Ile-de-France, France",,,0.5,f,1,t,f,Buttes-Chaumont,,Paris,48.89232,2.37926,Entire house,Entire place,6,3,"[""Patio or balcony"", ""Dishwasher"", ""Essentials"", ""Stove"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""TV"", ""Iron"", ""Indoor fireplace"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Cooking basics"", ""Cable TV"", ""Shampoo""]",150,7,1125,97,10,9,10,10,9,10,f
140269,Penthouse in Taxim -with 2 bedrooms,683356,2011-06-09,"Istanbul, Istanbul, Turkey",within an hour,1,0,f,3,t,t,Beyoglu,,Istanbul,41.03577,28.9773,Entire apartment,Entire place,6,2,"[""Dryer"", ""Hangers"", ""Long term stays allowed"", ""Air conditioning"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""TV"", ""Dedicated workspace"", ""Cable TV"", ""Hair dryer"", ""Heating"", ""Iron"", ""Washer"", ""Wifi"", ""Essentials"", ""Kitchen"", ""Shampoo""]",404,3,365,89,9,8,10,10,8,9,t
140973,East Village Charmer,686147,2011-06-10,"New York, New York, United States",,,1,f,1,t,t,East Village,Manhattan,New York,40.72274,-73.97581,Entire apartment,Entire place,4,2,"[""Refrigerator"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Bathtub"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Dedicated workspace"", ""Hot water"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Lockbox"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Wifi"", ""Heating"", ""Cooking basics"", ""Stove"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm""]",225,30,30,94,10,10,10,10,9,9,f
141614,Room with private bathroom - Colosseum 10min away,674843,2011-06-07,"Rome, Lazio, Italy",,,1,f,6,t,t,I Centro Storico,,Rome,41.89254,12.50647,Private room in apartment,Private room,3,1,"[""Lock on bedroom door"", ""Microwave"", ""Fire extinguisher"", ""Hangers"", ""Iron"", ""Luggage dropoff allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Wifi"", ""Shower gel"", ""Hair dryer"", ""Kitchen"", ""Heating"", ""Keypad"", ""TV"", ""Smoke alarm"", ""Air conditioning"", ""Coffee maker"", ""Hot water"", ""Essentials"", ""First aid kit"", ""Bed linens""]",78,1,7,89,9,9,9,9,9,9,t
142483,Termini station single room,674843,2011-06-07,"Rome, Lazio, Italy",,,1,f,6,t,t,I Centro Storico,,Rome,41.89262,12.50672,Private room in apartment,Private room,1,1,"[""Dishes and silverware"", ""Lock on bedroom door"", ""Keypad"", ""TV"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""Wifi"", ""Air conditioning"", ""First aid kit"", ""Coffee maker"", ""Hot water"", ""Luggage dropoff allowed"", ""Refrigerator"", ""Heating""]",66,1,1125,90,9,10,10,10,10,9,t
144148,1 Bdrm in 4 Bdrm dupelx/roof deck,299755,2010-11-26,"New York, New York, United States",,,,f,1,t,t,East Village,Manhattan,New York,40.72217,-73.98419,Private room in apartment,Private room,2,1,"[""Smoke alarm"", ""Essentials"", ""TV"", ""Wifi"", ""Fire extinguisher"", ""Cable TV"", ""Heating"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]",67,30,730,91,9,8,10,10,10,9,f
145473,Family friendly 80m2 heart of Paris,704379,2011-06-15,"Paris, Ile-de-France, France",,,0.29,f,1,t,t,Temple,,Paris,48.86542,2.35231,Entire apartment,Entire place,4,2,"[""Pocket wifi"", ""Children\u2019s books and toys"", ""Dishwasher"", ""Essentials"", ""Children\u2019s dinnerware"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Crib"", ""Long term stays allowed"", ""High chair"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Iron"", ""Dryer"", ""Bathtub"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""First aid kit"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Free parking on premises"", ""Pack \u2019n Play/travel crib"", ""Cooking basics"", ""Baby bath"", ""Cable TV"", ""Paid parking off premises"", ""Shampoo"", ""Garden or backyard"", ""Babysitter recommendations"", ""Bed linens"", ""Carbon monoxide alarm"", ""Elevator"", ""Baby monitor""]",190,5,1125,94,9,8,10,10,10,9,f
146854,Beautiful & Super Deluxe Flat,709964,2011-06-16,Hong Kong,,,,f,1,t,f,Sisli,,Istanbul,41.04753,28.9803,Private room in apartment,Private room,1,1,"[""Washer"", ""Wifi"", ""Heating"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Long term stays allowed"", ""Dryer""]",445,1,730,,,,,,,,f
147248,Roma Casa Rome House B&B Short Let,711817,2011-06-17,"Rome, Lazio, Italy",a few days or more,0.25,1,f,2,t,t,I Centro Storico,,Rome,41.90045,12.46779,Entire apartment,Entire place,5,2,"[""Pack \u2019n Play/travel crib"", ""Washer"", ""Dedicated workspace"", ""Fire extinguisher"", ""Hangers"", ""Iron"", ""Luggage dropoff allowed"", ""Refrigerator"", ""Host greets you"", ""Cooking basics"", ""Wifi"", ""Stove"", ""Hair dryer"", ""Kitchen"", ""Heating"", ""Fireplace guards"", ""Indoor fireplace"", ""TV"", ""Smoke alarm"", ""Air conditioning"", ""Coffee maker"", ""Hot water"", ""Game console"", ""Long term stays allowed"", ""Free street parking"", ""Extra pillows and blankets"", ""Oven"", ""Shampoo"", ""Bed linens"", ""Essentials"", ""Carbon monoxide alarm"", ""Room-darkening shades""]",69,1,90,89,10,9,9,10,10,9,t
148158,Charming apartment near Trastevere,1249650,2011-10-05,"Rome, Lazio, Italy",,,,f,1,t,f,XII Monte Verde,,Rome,41.87107,12.4391,Entire apartment,Entire place,2,1,"[""Free parking on premises"", ""Cable TV"", ""Elevator"", ""Dryer"", ""Washer"", ""TV"", ""Wifi"", ""Heating""]",90,3,7,88,9,9,10,10,9,9,f
148885,Studio on a high floor Eiffel Tower,718576,2011-06-19,"Paris, Ile-de-France, France",within an hour,1,0.9,t,6,t,t,Passy,,Paris,48.85855,2.28978,Entire apartment,Entire place,2,,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cable TV"", ""Paid parking off premises"", ""Shampoo"", ""Carbon monoxide alarm"", ""Elevator""]",180,30,1125,94,10,9,9,9,10,9,t
150800,750 euros per month room,726311,2011-06-21,"Paris, Ile-de-France, France",within a few hours,1,0.24,t,12,t,t,Buttes-Chaumont,,Paris,48.87439,2.38476,Private room in apartment,Private room,2,1,"[""Heating"", ""Indoor fireplace"", ""Kitchen"", ""Washer"", ""Dryer"", ""Wifi"", ""Elevator"", ""Long term stays allowed""]",40,1,1125,89,9,9,9,9,9,9,f
151199,Clean Astoria-Private Home NYC,722320,2011-06-20,US,within an hour,1,0.71,t,1,t,t,Astoria,Queens,New York,40.75725,-73.91098,Entire house,Entire place,2,1,"[""Babysitter recommendations"", ""Refrigerator"", ""Microwave"", ""Shampoo"", ""Pack \u2019n Play/travel crib"", ""Air conditioning"", ""Coffee maker"", ""Free parking on premises"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Dedicated workspace"", ""Fire extinguisher"", ""Hot water"", ""Extra pillows and blankets"", ""Lockbox"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""TV"", ""Wifi"", ""Heating"", ""Pocket wifi"", ""First aid kit"", ""Luggage dropoff allowed"", ""Private entrance"", ""Carbon monoxide alarm""]",99,2,14,97,10,10,10,10,10,10,f
152263,Cozy apartment in a brownstone,732535,2011-06-22,"New York, New York, United States",within a few hours,0.9,0.85,t,3,t,t,Harlem,Manhattan,New York,40.80497,-73.95016,Entire apartment,Entire place,8,2,"[""Refrigerator"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Host greets you"", ""Dryer"", ""Fire extinguisher"", ""Hot water"", ""Extra pillows and blankets"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Dishwasher"", ""Wifi"", ""Cable TV"", ""Heating"", ""Paid parking off premises"", ""Cooking basics"", ""Stove"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm""]",300,2,21,96,10,10,10,10,10,10,f
153444,Perfect for Visitors / Staycationers /Home Workers,733574,2011-06-22,"Sydney, New South Wales, Australia",within a day,1,0.91,f,4,t,t,Sydney,,Sydney,-33.87249,151.22479,Entire apartment,Entire place,2,1,"[""Bed linens"", ""Shampoo"", ""Hair dryer"", ""TV"", ""Heating"", ""Iron"", ""Essentials"", ""Cooking basics"", ""First aid kit"", ""Extra pillows and blankets"", ""Kitchen"", ""Refrigerator"", ""Oven"", ""Carbon monoxide alarm"", ""Stove"", ""Long term stays allowed"", ""Hot water"", ""Dedicated workspace"", ""Dishes and silverware"", ""Hangers"", ""Wifi"", ""Smoke alarm""]",80,28,1125,95,10,10,10,10,10,10,f
153657,Between Colosseum & Trevi Fountain,738979,2011-06-24,"Rome, Lazio, Italy",,,1,t,1,t,t,I Centro Storico,,Rome,41.89576,12.49187,Entire apartment,Entire place,3,1,"[""Dishwasher"", ""Paid parking off premises"", ""Pack \u2019n Play/travel crib"", ""Washer"", ""Dedicated workspace"", ""Microwave"", ""Fire extinguisher"", ""Hangers"", ""Iron"", ""Ethernet connection"", ""Refrigerator"", ""Dishes and silverware"", ""Host greets you"", ""Children\u2019s dinnerware"", ""Cooking basics"", ""Wifi"", ""Stove"", ""Shower gel"", ""Hair dryer"", ""Table corner guards"", ""Kitchen"", ""Heating"", ""Crib"", ""High chair"", ""TV"", ""Outlet covers"", ""Smoke alarm"", ""Air conditioning"", ""Baby bath"", ""Coffee maker"", ""Hot water"", ""Shampoo"", ""Bed linens"", ""Essentials"", ""Carbon monoxide alarm""]",80,3,20,99,10,10,10,10,10,10,f
154201,Harbour Place,741709,2011-06-25,"Parys, Free State, South Africa",within an hour,1,0,f,3,t,f,Ward 64,,Cape Town,-34.12805,18.44703,Entire apartment,Entire place,4,2,"[""Long term stays allowed"", ""Heating"", ""Essentials"", ""Pool"", ""Breakfast"", ""Cable TV"", ""Free parking on premises"", ""Kitchen"", ""Gym"", ""Wifi"", ""TV""]",2200,3,730,100,10,10,10,10,10,10,f
154984,PRIVATE BEDROOM TYPICAL PARIS APT 2,726311,2011-06-21,"Paris, Ile-de-France, France",within a few hours,1,0.24,t,12,t,t,Buttes-Chaumont,,Paris,48.87442,2.3834,Private room in apartment,Private room,6,1,"[""Heating"", ""Indoor fireplace"", ""Kitchen"", ""Washer"", ""Dryer"", ""Wifi"", ""Elevator"", ""Long term stays allowed""]",40,1,365,95,9,9,10,10,9,9,f
155540,Painter's works in Paris-Montmartre,748129,2011-06-27,"Paris, Ile-de-France, France",a few days or more,0,,f,1,t,f,Buttes-Montmartre,,Paris,48.88575,2.35228,Entire loft,Entire place,6,1,"[""Shampoo"", ""Heating"", ""Kitchen"", ""Essentials"", ""Washer"", ""Long term stays allowed""]",70,10,120,90,9,8,10,10,7,9,f
156583,Studio near BTS and MRT close to Silom,58920,2009-12-01,"Ko Samui, Surat Thani, Thailand",within an hour,1,1,f,5,t,t,Bang Rak,,Bangkok,13.72944,100.52128,Entire apartment,Entire place,3,1,"[""Air conditioning"", ""Refrigerator"", ""Iron"", ""Dishes and silverware"", ""Hangers"", ""Cooking basics"", ""Bed linens"", ""TV"", ""Long term stays allowed"", ""Gym"", ""Wifi"", ""Coffee maker"", ""Essentials"", ""Dryer"", ""Pool"", ""Dedicated workspace"", ""Elevator"", ""Microwave"", ""Host greets you"", ""Kitchen"", ""Washer""]",900,3,180,83,9,9,8,8,9,8,t
156888,Beautiful house,753805,2011-06-28,"Rome, Lazio, Italy",,,,f,1,t,t,VII San Giovanni/Cinecitta,,Rome,41.88442,12.52264,Private room in apartment,Private room,2,2,"[""Oven"", ""Elevator"", ""Shampoo"", ""Washer"", ""TV"", ""Host greets you"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Hot water"", ""Kitchen"", ""Refrigerator"", ""Heating""]",46,1,30,86,8,8,10,9,8,8,f
158176,Entire Apt in Heart of Williamsburg,573065,2011-05-10,"New York, New York, United States",within a few hours,1,0.97,t,1,t,t,Williamsburg,Brooklyn,New York,40.71534,-73.95914,Entire apartment,Entire place,2,1,"[""Refrigerator"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Baking sheet"", ""Free street parking"", ""Portable fans"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Dedicated workspace"", ""Ceiling fan"", ""Hot water"", ""Long term stays allowed"", ""Body soap"", ""Extra pillows and blankets"", ""Lockbox"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""Dishes and silverware"", ""Wifi"", ""Heating"", ""Cooking basics"", ""Freezer"", ""Stove"", ""Laundromat nearby"", ""Conditioner"", ""Carbon monoxide alarm""]",91,30,60,95,10,9,10,10,10,10,f
